# | | C A | | U x _ i n | | U y _ i n | | U z _ i n | | U x _ e x | | U y _ e x | | U z _ e x
136.5 -0.0 -0.0 0.0 0.09508910889165738 -0.20391925208324618 0.0
137.5 -0.0 -0.0 0.0 0.09508910889165738 -0.20391925208324618 0.0
138.5 -0.0 -0.0 0.0 0.12361584155915463 -0.2650950277082201 0.0
139.5 -0.0 -0.0 0.0 0.12361584155915463 -0.2650950277082201 0.0
140.5 -0.0 -0.0 0.0 0.15214257422665176 -0.32627080333319386 0.0
141.5 -0.0 -0.0 0.0 0.15214257422665198 -0.32627080333319425 0.0
142.5 -0.0 -0.0 0.0 0.17116039600498328 -0.3670546537498431 0.0
143.5 -0.0 -0.0 0.0 0.17116039600498328 -0.3670546537498431 0.0
144.5 -0.0 -0.0 0.0 0.19017821778331476 -0.40783850416649237 0.0
145.5 -0.0 -0.0 0.0 0.190178217783315 -0.40783850416649287 0.0
146.5 -0.0 -0.0 0.0 0.20919603956164606 -0.44862235458314115 0.0
147.5 -0.0 -0.0 0.0 0.20919603956164648 -0.44862235458314215 0.0
148.5 -0.0 -0.0 0.0 0.22821386133997756 -0.4894062049997905 0.0
149.5 -0.0 -0.0 0.0 0.22821386133997798 -0.4894062049997914 0.0
150.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
151.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
152.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
153.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
154.5 -0.0 -0.0 0.0 0.24723168311830993 -0.5301900554164416 0.0
155.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
156.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
157.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
158.5 -0.0 -0.0 0.0 0.24723168311830993 -0.5301900554164416 0.0
159.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
160.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
161.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
162.5 -0.0 -0.0 0.0 0.24723168311830993 -0.5301900554164416 0.0
163.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
164.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
165.5 -0.0 -0.0 0.0 0.24723168311830906 -0.5301900554164397 0.0
166.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
167.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
168.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
169.5 -0.0 -0.0 0.0 0.23772277222914434 -0.5097981302081174 0.0
170.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
171.5 -0.0 -0.0 0.0 0.23772277222914354 -0.5097981302081156 0.0
172.5 -0.0 -0.0 0.0 0.22821386133997798 -0.4894062049997914 0.0
173.5 -0.0 -0.0 0.0 0.2282138613399763 -0.48940620499978776 0.0
174.5 -0.0 -0.0 0.0 0.22821386133997798 -0.4894062049997914 0.0
175.5 -0.0 -0.0 0.0 0.22821386133997798 -0.4894062049997914 0.0
176.5 -0.0 -0.0 0.0 0.21870495045081245 -0.4690142797914672 0.0
177.5 -0.0 -0.0 0.0 0.21870495045081245 -0.4690142797914672 0.0
178.5 -0.0 -0.0 0.0 0.21870495045081076 -0.46901427979146354 0.0
179.5 -0.0 -0.0 0.0 0.21870495045081245 -0.4690142797914672 0.0
180.5 -0.0 -0.0 0.0 0.21870495045081245 -0.4690142797914672 0.0
181.5 -0.0 -0.0 0.0 0.21870495045081245 -0.4690142797914672 0.0
182.5 -0.0 -0.0 0.0 0.1996871286724797 -0.4282304293748152 0.0
183.5 -0.0 -0.0 0.0 0.19968712867248137 -0.42823042937481876 0.0
184.5 -0.0 -0.0 0.0 0.1996871286724797 -0.4282304293748152 0.0
185.5 -0.0 -0.0 0.0 0.19968712867248137 -0.42823042937481876 0.0
186.5 -0.0 -0.0 0.0 0.1996871286724797 -0.4282304293748152 0.0
187.5 -0.0 -0.0 0.0 0.19968712867248137 -0.42823042937481876 0.0
188.5 -0.0 -0.0 0.0 0.19017821778331415 -0.40783850416649103 0.0
189.5 -0.0 -0.0 0.0 0.1901782177833158 -0.40783850416649464 0.0
190.5 -0.0 -0.0 0.0 0.18066930689414862 -0.3874465789581668 0.0
191.5 -0.0 -0.0 0.0 0.18066930689414862 -0.3874465789581668 0.0
192.5 -0.0 -0.0 0.0 0.1806693068941503 -0.3874465789581705 0.0
193.5 -0.0 -0.0 0.0 0.18066930689414862 -0.3874465789581668 0.0
194.5 -0.0 -0.0 0.0 0.18066930689414862 -0.3874465789581668 0.0
195.5 -0.0 -0.0 0.0 0.18066930689414862 -0.3874465789581668 0.0
196.5 -0.0 -0.0 0.0 0.16165148511581756 -0.3466627285415185 0.0
197.5 -0.0 -0.0 0.0 0.16165148511581756 -0.3466627285415185 0.0
198.5 -0.0 -0.0 0.0 0.16165148511581756 -0.3466627285415185 0.0
199.5 -0.0 -0.0 0.0 0.16165148511581923 -0.3466627285415221 0.0
200.5 -0.0 -0.0 0.0 0.1521425742266503 -0.3262708033331906 0.0
201.5 -0.0 -0.0 0.0 0.15214257422665198 -0.32627080333319425 0.0
202.5 -0.0 -0.0 0.0 0.15214257422665198 -0.32627080333319425 0.0
203.5 -0.0 -0.0 0.0 0.15214257422665198 -0.32627080333319425 0.0
204.5 -0.0 -0.0 0.0 0.14263366333748642 -0.3058788781248701 0.0
205.5 -0.0 -0.0 0.0 0.14263366333748642 -0.3058788781248701 0.0
206.5 -0.0 -0.0 0.0 0.13312475244831923 -0.28548695291654225 0.0
207.5 -0.0 -0.0 0.0 0.13312475244832092 -0.28548695291654586 0.0
208.5 -0.0 -0.0 0.0 0.13312475244832092 -0.28548695291654586 0.0
209.5 -0.0 -0.0 0.0 0.13312475244832092 -0.28548695291654586 0.0
210.5 -0.0 -0.0 0.0 0.12361584155915369 -0.2650950277082181 0.0
211.5 -0.0 -0.0 0.0 0.12361584155915369 -0.2650950277082181 0.0
212.5 -0.0 -0.0 0.0 0.11410693066998985 -0.2447031024998975 0.0
213.5 -0.0 -0.0 0.0 0.11410693066998985 -0.2447031024998975 0.0
214.5 -0.0 -0.0 0.0 0.11410693066998646 -0.24470310249989025 0.0
215.5 -0.0 -0.0 0.0 0.11410693066998985 -0.2447031024998975 0.0
216.5 -0.0 -0.0 0.0 0.1045980197808226 -0.22431117729156969 0.0
217.5 -0.0 -0.0 0.0 0.10459801978082599 -0.22431117729157693 0.0
218.5 -0.0 -0.0 0.0 0.09508910889165538 -0.20391925208324188 0.0
219.5 -0.0 -0.0 0.0 0.09508910889165875 -0.20391925208324915 0.0
220.5 -0.0 -0.0 0.0 0.08558019800249153 -0.18352732687492132 0.0
221.5 -0.0 -0.0 0.0 0.08558019800249153 -0.18352732687492132 0.0
222.5 -0.0 -0.0 0.0 0.08558019800249153 -0.18352732687492132 0.0
223.5 -0.0 -0.0 0.0 0.08558019800249153 -0.18352732687492132 0.0
224.5 -0.0 -0.0 0.0 0.07607128711332431 -0.16313540166659352 0.0
225.5 -0.0 -0.0 0.0 0.07607128711332768 -0.16313540166660076 0.0
226.5 -0.0 -0.0 0.0 0.06656237622416046 -0.14274347645827293 0.0
227.5 -0.0 -0.0 0.0 0.06656237622416046 -0.14274347645827293 0.0
228.5 -0.0 -0.0 0.0 0.05705346533499323 -0.12235155124994512 0.0
229.5 -0.0 -0.0 0.0 0.05705346533499323 -0.12235155124994512 0.0
230.5 -0.0 -0.0 0.0 0.057053465334996604 -0.12235155124995238 0.0
231.5 -0.0 -0.0 0.0 0.05705346533499323 -0.12235155124994512 0.0
232.5 -0.0 -0.0 0.0 0.047544554445829376 -0.10195962604162458 0.0
233.5 -0.0 -0.0 0.0 0.047544554445829376 -0.10195962604162458 0.0
234.5 -0.0 -0.0 0.0 0.038035643556662155 -0.08156770083329676 0.0
235.5 -0.0 -0.0 0.0 0.038035643556662155 -0.08156770083329676 0.0
236.5 -0.0 -0.0 0.0 0.028526732667498302 -0.06117577562497619 0.0
237.5 -0.0 -0.0 0.0 0.028526732667498302 -0.06117577562497619 0.0
238.5 -0.0 -0.0 0.0 0.028526732667494923 -0.06117577562496894 0.0
239.5 -0.0 -0.0 0.0 0.028526732667498302 -0.06117577562497619 0.0
240.5 -0.0 -0.0 0.0 0.019017821778331077 -0.04078385041664838 0.0
241.5 -0.0 -0.0 0.0 0.019017821778331077 -0.04078385041664838 0.0
242.5 -0.0 -0.0 0.0 0.009508910889167228 -0.020391925208327808 0.0
243.5 -0.0 -0.0 0.0 0.009508910889163849 -0.020391925208320567 0.0
244.5 -0.0 -0.0 0.0 0.009508910889167228 -0.020391925208327808 0.0
245.5 -0.0 -0.0 0.0 0.009508910889163849 -0.020391925208320567 0.0
246.5 -0.0 -0.0 0.0 -0.009508910889163849 0.020391925208320567 0.0
247.5 -0.0 -0.0 0.0 -0.009508910889167228 0.020391925208327808 0.0
248.5 -0.0 -0.0 0.0 -0.009508910889163849 0.020391925208320567 0.0
249.5 -0.0 -0.0 0.0 -0.009508910889167228 0.020391925208327808 0.0
250.5 -0.0 -0.0 0.0 -0.019017821778331077 0.04078385041664838 0.0
251.5 -0.0 -0.0 0.0 -0.019017821778331077 0.04078385041664838 0.0
252.5 -0.0 -0.0 0.0 -0.028526732667498302 0.06117577562497619 0.0
253.5 -0.0 -0.0 0.0 -0.028526732667494923 0.06117577562496894 0.0
254.5 -0.0 -0.0 0.0 -0.028526732667498302 0.06117577562497619 0.0
255.5 -0.0 -0.0 0.0 -0.028526732667498302 0.06117577562497619 0.0
256.5 -0.0 -0.0 0.0 -0.038035643556662155 0.08156770083329676 0.0
257.5 -0.0 -0.0 0.0 -0.038035643556662155 0.08156770083329676 0.0
258.5 -0.0 -0.0 0.0 -0.047544554445829376 0.10195962604162458 0.0
259.5 -0.0 -0.0 0.0 -0.047544554445829376 0.10195962604162458 0.0
260.5 -0.0 -0.0 0.0 -0.05705346533499323 0.12235155124994512 0.0
261.5 -0.0 -0.0 0.0 -0.057053465334996604 0.12235155124995238 0.0
262.5 -0.0 -0.0 0.0 -0.05705346533499323 0.12235155124994512 0.0
263.5 -0.0 -0.0 0.0 -0.05705346533499323 0.12235155124994512 0.0
264.5 -0.0 -0.0 0.0 -0.06656237622416046 0.14274347645827293 0.0
265.5 -0.0 -0.0 0.0 -0.06656237622416046 0.14274347645827293 0.0
266.5 -0.0 -0.0 0.0 -0.07607128711332768 0.16313540166660076 0.0
267.5 -0.0 -0.0 0.0 -0.07607128711332431 0.16313540166659352 0.0
268.5 -0.0 -0.0 0.0 -0.08558019800249153 0.18352732687492132 0.0
269.5 -0.0 -0.0 0.0 -0.08558019800249153 0.18352732687492132 0.0
270.5 -0.0 -0.0 0.0 -0.08558019800249153 0.18352732687492132 0.0
271.5 -0.0 -0.0 0.0 -0.08558019800249153 0.18352732687492132 0.0
272.5 -0.0 -0.0 0.0 -0.09508910889165875 0.20391925208324915 0.0
273.5 -0.0 -0.0 0.0 -0.09508910889165538 0.20391925208324188 0.0
274.5 -0.0 -0.0 0.0 -0.10459801978082599 0.22431117729157693 0.0
275.5 -0.0 -0.0 0.0 -0.1045980197808226 0.22431117729156969 0.0
276.5 -0.0 -0.0 0.0 -0.11410693066998985 0.2447031024998975 0.0
277.5 -0.0 -0.0 0.0 -0.11410693066998646 0.24470310249989025 0.0
278.5 -0.0 -0.0 0.0 -0.11410693066998985 0.2447031024998975 0.0
279.5 -0.0 -0.0 0.0 -0.11410693066998985 0.2447031024998975 0.0
280.5 -0.0 -0.0 0.0 -0.12361584155915369 0.2650950277082181 0.0
281.5 -0.0 -0.0 0.0 -0.12361584155915369 0.2650950277082181 0.0
282.5 -0.0 -0.0 0.0 -0.12361584155915538 0.2650950277082217 0.0
283.5 -0.0 -0.0 0.0 -0.12361584155915538 0.2650950277082217 0.0
284.5 -0.0 -0.0 0.0 -0.14263366333748476 0.30587887812486647 0.0
285.5 -0.0 -0.0 0.0 -0.14263366333748642 0.3058788781248701 0.0
286.5 -0.0 -0.0 0.0 -0.14263366333748642 0.3058788781248701 0.0
287.5 -0.0 -0.0 0.0 -0.14263366333748642 0.3058788781248701 0.0
288.5 -0.0 -0.0 0.0 -0.14263366333748642 0.3058788781248701 0.0
289.5 -0.0 -0.0 0.0 -0.14263366333748476 0.30587887812486647 0.0
290.5 -0.0 -0.0 0.0 -0.16165148511581756 0.3466627285415185 0.0
291.5 -0.0 -0.0 0.0 -0.16165148511581756 0.3466627285415185 0.0
292.5 -0.0 -0.0 0.0 -0.15214257422665198 0.32627080333319425 0.0
293.5 -0.0 -0.0 0.0 -0.15214257422665198 0.32627080333319425 0.0
294.5 -0.0 -0.0 0.0 -0.17116039600498306 0.36705465374984264 0.0
295.5 -0.0 -0.0 0.0 -0.17116039600498476 0.3670546537498463 0.0
296.5 -0.0 -0.0 0.0 -0.17116039600498306 0.36705465374984264 0.0
297.5 -0.0 -0.0 0.0 -0.17116039600498306 0.36705465374984264 0.0
298.5 -0.0 -0.0 0.0 -0.18066930689414862 0.3874465789581668 0.0
299.5 -0.0 -0.0 0.0 -0.1806693068941503 0.3874465789581705 0.0
300.5 -0.0 -0.0 0.0 -0.18066930689414862 0.3874465789581668 0.0
301.5 -0.0 -0.0 0.0 -0.18066930689414862 0.3874465789581668 0.0
302.5 -0.0 -0.0 0.0 -0.19017821778331415 0.40783850416649103 0.0
303.5 -0.0 -0.0 0.0 -0.1901782177833158 0.40783850416649464 0.0
304.5 -0.0 -0.0 0.0 -0.1996871286724797 0.4282304293748152 0.0
305.5 -0.0 -0.0 0.0 -0.19968712867248137 0.42823042937481876 0.0
306.5 -0.0 -0.0 0.0 -0.1996871286724797 0.4282304293748152 0.0
307.5 -0.0 -0.0 0.0 -0.19968712867248137 0.42823042937481876 0.0
308.5 -0.0 -0.0 0.0 -0.1996871286724797 0.4282304293748152 0.0
309.5 -0.0 -0.0 0.0 -0.19968712867248137 0.42823042937481876 0.0
310.5 -0.0 -0.0 0.0 -0.2091960395616469 0.448622354583143 0.0
311.5 -0.0 -0.0 0.0 -0.2091960395616452 0.44862235458313937 0.0
312.5 -0.0 -0.0 0.0 -0.21870495045081245 0.4690142797914672 0.0
313.5 -0.0 -0.0 0.0 -0.21870495045081245 0.4690142797914672 0.0
314.5 -0.0 -0.0 0.0 -0.21870495045081245 0.4690142797914672 0.0
315.5 -0.0 -0.0 0.0 -0.21870495045081076 0.46901427979146354 0.0
316.5 -0.0 -0.0 0.0 -0.22821386133997798 0.4894062049997914 0.0
317.5 -0.0 -0.0 0.0 -0.22821386133997798 0.4894062049997914 0.0
318.5 -0.0 -0.0 0.0 -0.22821386133997798 0.4894062049997914 0.0
319.5 -0.0 -0.0 0.0 -0.22821386133997798 0.4894062049997914 0.0
320.5 -0.0 -0.0 0.0 -0.22821386133997798 0.4894062049997914 0.0
321.5 -0.0 -0.0 0.0 -0.22821386133997798 0.4894062049997914 0.0
322.5 -0.0 -0.0 0.0 -0.23772277222914268 0.5097981302081138 0.0
323.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
324.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
325.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
326.5 -0.0 -0.0 0.0 -0.24723168311830906 0.5301900554164397 0.0
327.5 -0.0 -0.0 0.0 -0.24723168311830993 0.5301900554164416 0.0
328.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
329.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
330.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
331.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
332.5 -0.0 -0.0 0.0 -0.24723168311830906 0.5301900554164397 0.0
333.5 -0.0 -0.0 0.0 -0.24723168311830906 0.5301900554164397 0.0
334.5 -0.009508910889165731 -0.020391925208324627 0.0 -0.23772277222914354 0.5097981302081156 0.0
335.5 -0.009508910889165731 -0.020391925208324627 0.0 -0.23772277222914354 0.5097981302081156 0.0
336.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
337.5 -0.0 -0.0 0.0 -0.23772277222914354 0.5097981302081156 0.0
338.5 -0.019017821778331463 -0.04078385041664925 0.0 -0.24723168311830948 0.5301900554164407 0.0
339.5 -0.01901782177833146 -0.040783850416649246 0.0 -0.24723168311830906 0.5301900554164397 0.0
340.5 -0.009508910889165738 -0.020391925208324644 0.0 -0.23772277222914354 0.5097981302081156 0.0
341.5 -0.009508910889165726 -0.020391925208324616 0.0 -0.23772277222914354 0.5097981302081156 0.0
342.5 -0.019017821778331463 -0.04078385041664926 0.0 -0.218704950450812 0.4690142797914663 0.0
343.5 -0.019017821778331452 -0.04078385041664923 0.0 -0.218704950450812 0.4690142797914663 0.0
344.5 -0.028526732667497192 -0.06117577562497388 0.0 -0.218704950450812 0.4690142797914663 0.0
345.5 -0.028526732667497192 -0.06117577562497388 0.0 -0.218704950450812 0.4690142797914663 0.0
346.5 -0.04754455444582866 -0.10195962604162317 0.0 -0.19968712867248095 0.4282304293748179 0.0
347.5 -0.04754455444582866 -0.10195962604162317 0.0 -0.19968712867248034 0.42823042937481653 0.0
348.5 -0.04754455444582864 -0.1019596260416231 0.0 -0.17116039600498328 0.3670546537498431 0.0
349.5 -0.04754455444582864 -0.1019596260416231 0.0 -0.1711603960049835 0.36705465374984353 0.0
350.5 -0.07607128711332585 -0.16313540166659704 0.0 -0.15214257422665176 0.32627080333319386 0.0
351.5 -0.07607128711332585 -0.16313540166659704 0.0 -0.15214257422665176 0.32627080333319386 0.0
352.5 -0.09508910889165728 -0.2039192520832462 0.0 -0.12361584155915474 0.26509502770822035 0.0
353.5 -0.09508910889165728 -0.2039192520832462 0.0 -0.12361584155915463 0.2650950277082201 0.0
354.5 -0.1236158415591545 -0.26509502770822013 0.0 -0.10459801978082314 0.22431117729157085 0.0
355.5 -0.1236158415591545 -0.26509502770822013 0.0 -0.10459801978082314 0.22431117729157085 0.0
356.5 -0.15214257422665162 -0.32627080333319386 0.0 -0.08558019800249164 0.18352732687492154 0.0
357.5 -0.1521425742266518 -0.3262708033331943 0.0 -0.08558019800249168 0.18352732687492168 0.0
358.5 -0.17116039600498312 -0.3670546537498432 0.0 -0.057053465334994447 0.12235155124994773 0.0
359.5 -0.17116039600498312 -0.3670546537498432 0.0 -0.057053465334994447 0.12235155124994773 0.0
360.5 -0.19017821778331456 -0.4078385041664924 0.0 -0.038035643556662994 0.08156770083329856 0.0
